customerID,tenure,MonthlyCharges,TotalCharges,Churn,EstimatedCLV,CLVGroup
6892-EZDTG,4,91.65,365.4,Yes,2971.4566979522187,High-Value
5117-IFGPS,29,84.3,2357.75,No,2733.1565699658704,Standard-Value
7379-FNIUJ,2,100.2,198.5,No,3248.6629692832767,High-Value
1627-AFWVJ,29,19.4,554.25,No,628.9826507394766,Standard-Value
9725-SCPZG,1,90.85,90.85,Yes,2945.519269055745,High-Value
5884-GCYMI,1,69.4,69.4,Yes,2250.071956769056,Standard-Value
3217-FZDMN,8,94.45,742.95,Yes,3062.237699089875,High-Value
4486-EFAEB,13,20.4,251.65,No,661.4044368600682,Standard-Value
0060-FUALY,59,94.75,5597.65,No,3071.9642349260525,High-Value
7853-GVUDZ,1,20.15,20.15,Yes,653.2989903299203,Standard-Value
7480-QNVZJ,50,95.7,4816.7,Yes,3102.764931740615,High-Value
6954-OOYZZ,18,44.35,768.05,No,1437.9062144482368,Standard-Value
7088-FBAWU,17,74.55,1215.8,No,2417.0441552901025,Standard-Value
8313-AFGBW,47,73.6,3522.65,No,2386.2434584755406,Standard-Value
3943-KDREE,26,74.95,1834.95,Yes,2430.0128697383393,Standard-Value
9239-ZBZZV,6,47.95,305.1,Yes,1554.6246444823666,Standard-Value
3097-IDVPU,19,50.1,910.45,No,1624.3314846416383,Standard-Value
4398-HSCJH,3,63.6,155.65,Yes,2062.025597269625,Standard-Value
2197-OMWGI,68,53.0,3656.25,No,1718.354664391354,Standard-Value
2303-PJYHN,2,19.85,52.0,No,643.572454493743,Standard-Value
9795-VOWON,7,24.35,150.85,No,789.4704920364051,Standard-Value
1237-WIYYZ,18,19.55,389.25,No,633.8459186575654,Standard-Value
1987-AUELQ,71,25.05,1873.7,No,812.1657423208192,Standard-Value
7852-LECYP,13,93.8,1261.0,No,3041.1635381114907,High-Value
4430-UZIPO,3,36.85,108.7,Yes,1194.7428185438,Standard-Value
4822-LPTYJ,72,103.75,7346.2,No,3363.760310011377,High-Value
8165-CBKXO,66,56.75,3708.4,No,1839.9363623435725,Standard-Value
6527-PZFPV,24,20.8,469.65,No,674.373151308305,Standard-Value
4855-SNKMY,1,44.1,44.1,Yes,1429.800767918089,Standard-Value
9593-CVZKR,56,24.45,1385.85,No,792.7126706484642,Standard-Value
8595-SIZNC,22,25.6,548.8,No,829.9977246871446,Standard-Value
8008-HAWED,14,50.75,712.75,Yes,1645.4056456200228,Standard-Value
7124-UGSUR,61,104.4,6405.0,Yes,3384.8344709897615,High-Value
1862-SKORY,40,39.3,1637.4,Yes,1274.176194539249,Standard-Value
5236-XMZJY,42,59.65,2536.55,No,1933.9595420932878,Standard-Value
4827-DPADN,72,83.3,6042.7,No,2700.734783845279,Standard-Value
2694-CIUMO,12,79.55,958.25,No,2579.1530858930605,Standard-Value
5846-ABOBJ,71,24.45,1730.65,No,792.7126706484642,Standard-Value
1439-LCGVL,26,19.2,459.6,No,622.4982935153583,Standard-Value
0909-SDHNU,7,29.8,201.95,No,966.1692263936292,Standard-Value
4647-XXZAM,6,45.5,285.2,No,1475.1912684869171,Standard-Value
1502-XFCVR,58,106.45,6145.85,Yes,3451.2991325369744,High-Value
7740-KKCXF,51,30.05,1529.45,No,974.2746729237771,Standard-Value
5360-XGYAZ,72,65.65,4664.5,No,2128.4902588168375,Standard-Value
9692-TUSXH,18,96.05,1740.7,Yes,3114.1125568828215,High-Value
7912-SYRQT,7,75.1,552.95,Yes,2434.8761376564275,Standard-Value
3557-HTYWR,47,74.05,3496.3,No,2400.8332622298067,Standard-Value
4816-JBHOV,2,44.7,93.7,Yes,1449.253839590444,Standard-Value
8920-NAVAY,62,110.75,7053.35,No,3590.7128128555178,High-Value
1699-TLDLZ,16,19.7,301.55,No,638.7091865756541,Standard-Value
5600-PDUJF,6,49.5,312.7,No,1604.8784129692833,Standard-Value
8292-TYSPY,19,55.0,1046.5,Yes,1783.1982366325371,Standard-Value
0567-XRHCU,69,43.95,2960.1,No,1424.9375000000002,Standard-Value
1867-BDVFH,11,74.35,834.2,Yes,2410.559798065984,Standard-Value
2067-QYTCF,64,111.15,6953.4,No,3603.6815273037546,High-Value
2359-QWQUL,39,104.7,4134.85,Yes,3394.561006825939,High-Value
9103-TCIHJ,15,55.7,899.8,Yes,1805.8934869169514,Standard-Value
7407-SUJIZ,25,20.6,541.5,No,667.8887940841867,Standard-Value
9150-KPBJQ,6,19.65,116.85,No,637.0880972696245,Standard-Value
0052-DCKON,66,115.8,7942.15,No,3754.4428327645055,High-Value
3654-ARMGP,61,88.65,5321.25,No,2874.191339590444,Standard-Value
9699-UBQFS,43,94.5,4156.8,No,3063.858788395905,High-Value
9367-TCUYN,12,20.1,223.6,No,651.6779010238909,Standard-Value
1261-FWTTE,23,34.65,768.45,No,1123.4148890784984,Standard-Value
3528-HFRIQ,71,52.3,3765.05,No,1695.6594141069397,Standard-Value
0708-SJDIS,34,65.0,2157.5,No,2107.416097838453,Standard-Value
4140-WJAWW,5,19.85,108.05,Yes,643.572454493743,Standard-Value
2073-QBVBI,41,35.45,1391.65,No,1149.3523179749718,Standard-Value
6928-ONTRW,72,19.7,1379.8,No,638.7091865756541,Standard-Value
3320-VEOYC,14,95.6,1273.3,No,3099.5227531285555,High-Value
5231-FIQPA,41,19.85,810.45,No,643.572454493743,Standard-Value
6617-WLBQC,23,81.85,1810.85,No,2653.723193970421,Standard-Value
2599-CIPQE,71,109.3,7782.85,No,3543.70122298066,High-Value
6653-CBBOM,1,70.3,70.3,Yes,2279.2515642775884,Standard-Value
8774-GSBUN,72,25.4,1797.1,No,823.5133674630262,Standard-Value
7326-RIGQZ,6,69.8,377.85,No,2263.0406712172926,Standard-Value
1401-FTHFQ,23,20.0,445.3,No,648.4357224118316,Standard-Value
3247-ZVOUO,10,85.55,851.75,Yes,2773.6838026166097,Standard-Value
0254-FNMCI,72,109.9,7624.2,No,3563.1542946530153,High-Value
1848-LBZHY,7,50.3,355.1,No,1630.8158418657565,Standard-Value
6101-IMRMM,6,94.5,575.45,Yes,3063.858788395905,High-Value
8118-TJAFG,9,101.5,906.85,No,3290.8112912400456,High-Value
5429-LWCMV,12,89.15,1057.55,No,2890.4022326507397,Standard-Value
7298-IZWLY,1,19.4,19.4,No,628.9826507394766,Standard-Value
9758-MFWGD,48,29.9,1388.75,No,969.4114050056883,Standard-Value
3955-JBZZM,20,78.8,1641.3,No,2554.8367463026166,Standard-Value
1268-ASBGA,16,85.35,1375.15,Yes,2767.1994453924913,Standard-Value
8943-URTMR,2,79.65,152.7,Yes,2582.39526450512,Standard-Value
4815-TUMEQ,10,19.3,185.2,No,625.7404721274175,Standard-Value
4713-LZDRV,2,79.6,195.05,Yes,2580.7741751990898,Standard-Value
9909-IDLEK,20,96.8,1826.7,No,3138.428896473265,High-Value
4092-OFQZS,20,20.65,417.5,No,669.5098833902161,Standard-Value
1561-BWHIN,19,19.8,344.5,No,641.9513651877133,Standard-Value
4325-NFSKC,19,90.6,1660.0,Yes,2937.4138225255974,High-Value
9927-DSWDF,22,104.6,2180.55,No,3391.3188282138794,High-Value
9500-LTVBP,35,80.05,2835.9,No,2595.3639789533563,Standard-Value
7252-NTGSS,1,45.15,45.15,No,1463.84364334471,Standard-Value
8149-AIQCG,39,73.15,2730.85,No,2371.6536547212745,Standard-Value
1360-JYXKQ,54,99.1,5437.1,No,3212.9990045506256,High-Value
2955-PSXOE,1,20.2,20.2,Yes,654.92007963595,Standard-Value
7762-URZQH,66,106.05,6981.35,Yes,3438.3304180887376,High-Value
0899-WZRSD,56,105.35,5794.45,No,3415.6351678043234,High-Value
3255-GRXMG,18,45.65,747.2,No,1480.0545364050058,Standard-Value
4828-FAZPK,16,79.95,1267.95,No,2592.1218003412973,Standard-Value
6094-ZIVKX,68,54.45,3674.95,No,1765.3662542662119,Standard-Value
6925-BAYGL,53,25.1,1275.6,No,813.7868316268488,Standard-Value
3262-EIDHV,72,84.7,5893.9,No,2746.125284414107,Standard-Value
7354-OIJLX,9,75.85,724.65,No,2459.1924772468715,Standard-Value
1376-HHBDV,30,48.8,1536.75,No,1582.183162684869,Standard-Value
6907-NZZIJ,36,99.15,3615.6,Yes,3214.620093856656,High-Value
6133-OZILE,18,35.2,607.3,No,1141.246871444824,Standard-Value
4135-FRWKJ,55,76.25,4154.55,No,2472.1611916951083,Standard-Value
2911-UREFD,39,55.9,2184.35,Yes,1812.3778441410695,Standard-Value
3744-ZRRDZ,21,82.35,1852.85,Yes,2669.934087030717,Standard-Value
5673-TIYIB,2,40.4,77.15,Yes,1309.8401592719,Standard-Value
6551-ZCOTS,33,24.9,847.8,No,807.3024744027304,Standard-Value
7191-ADRGF,44,54.3,2390.45,No,1760.502986348123,Standard-Value
5018-LXQQG,30,66.3,1923.5,No,2149.564419795222,Standard-Value
6892-BOGQE,71,20.9,1493.2,No,677.615329920364,Standard-Value
1602-IJQQE,4,75.35,338.1,Yes,2442.9815841865757,Standard-Value
4628-WQCQQ,35,85.15,3030.6,Yes,2760.7150881683738,Standard-Value
1746-TGTWV,1,75.35,75.35,No,2442.9815841865757,Standard-Value
5995-SNNEW,23,104.45,2184.85,No,3386.455560295791,High-Value
8050-WYBND,22,49.45,1031.4,No,1603.2573236632538,Standard-Value
2821-WARNZ,49,19.45,921.3,No,630.6037400455062,Standard-Value
4879-GZLFH,42,92.15,3875.4,No,2987.6675910125145,High-Value
1644-IRKSF,33,93.8,3124.5,Yes,3041.1635381114907,High-Value
8314-HTWVE,7,19.85,144.15,No,643.572454493743,Standard-Value
9402-ROUMJ,67,100.25,6689.0,No,3250.2840585893064,High-Value
2507-QZPQS,15,95.7,1451.1,No,3102.764931740615,High-Value
7159-NOKYQ,67,93.15,6368.2,No,3020.089377133106,High-Value
5707-ZMDJP,53,69.7,3729.6,No,2259.7984926052336,Standard-Value
8779-YIQQA,21,19.8,350.1,No,641.9513651877133,Standard-Value
7136-IHZJA,40,71.35,2847.2,No,2313.2944397042093,Standard-Value
8966-OIQHG,22,20.75,452.35,No,672.7520620022754,Standard-Value
7074-STDCN,39,40.6,1494.5,No,1316.3245164960183,Standard-Value
3705-PSNGL,45,20.4,930.45,Yes,661.4044368600682,Standard-Value
8739-QOTTN,2,20.35,41.85,No,659.7833475540388,Standard-Value
1399-OUPJN,57,19.75,1272.05,No,640.3302758816837,Standard-Value
0277-BKSQP,8,54.4,475.1,No,1763.7451649601821,Standard-Value
6502-HCJTI,7,94.7,673.1,Yes,3070.3431456200233,High-Value
2606-RMDHZ,6,30.5,208.7,Yes,988.8644766780433,Standard-Value
5774-XZTQC,7,20.45,150.75,No,663.0255261660978,Standard-Value
2676-SSLTO,49,66.15,3199.0,No,2144.7011518771333,Standard-Value
6266-QHOJZ,65,89.85,5844.65,No,2913.0974829351535,Standard-Value
7269-JISCY,55,45.05,2462.6,No,1460.6014647326508,Standard-Value
0363-SVHYR,71,86.85,6263.8,No,2815.8321245733787,Standard-Value
8547-NSBBO,35,96.75,3403.4,No,3136.8078071672358,High-Value
8258-GSTJK,3,77.0,237.75,Yes,2496.477531285552,Standard-Value
6861-OKBCE,11,20.1,221.35,Yes,651.6779010238909,Standard-Value
9940-RHLFB,1,75.3,75.3,Yes,2441.360494880546,Standard-Value
6591-QGOYB,17,106.65,1672.1,No,3457.783489761093,High-Value
9070-BCKQP,72,110.15,7881.2,No,3571.259741183163,High-Value
6421-SZVEM,28,82.85,2320.8,No,2686.1449800910127,Standard-Value
1328-EUZHC,18,20.1,370.5,No,651.6779010238909,Standard-Value
2995-UPRYS,40,99.2,4062.2,Yes,3216.241183162685,High-Value
8878-RYUKI,52,59.45,3043.7,No,1927.4751848691697,Standard-Value
9633-DENPU,47,58.6,2723.4,No,1899.916666666667,Standard-Value
7811-JIVPF,23,49.7,1081.25,No,1611.3627701934017,Standard-Value
7113-HIPFI,66,65.85,4097.05,No,2134.9746160409554,Standard-Value
8541-QVFKM,8,73.5,632.2,No,2383.0012798634816,Standard-Value
6686-YPGHK,47,85.5,4042.3,Yes,2772.0627133105804,Standard-Value
1383-EZRWL,7,20.05,164.85,Yes,650.0568117178613,Standard-Value
9258-CNWAC,71,113.65,8166.8,No,3684.7359926052336,High-Value
5371-VYLSX,50,83.4,4113.7,No,2703.9769624573382,Standard-Value
6374-AFWOX,46,65.65,3047.15,No,2128.4902588168375,Standard-Value
4759-TRPLW,1,70.4,70.4,Yes,2282.493742889648,Standard-Value
5317-FLPJF,66,61.35,4193.4,No,1989.0765784982937,Standard-Value
7621-VPNET,42,85.9,3729.75,No,2785.0314277588172,Standard-Value
6034-YMTOB,5,75.65,399.45,No,2452.7081200227535,Standard-Value
8563-IIOXK,7,49.75,331.3,Yes,1612.9838594994312,Standard-Value
4903-CNOZC,29,70.9,1964.6,No,2298.7046359499436,Standard-Value
4353-HYOJD,27,49.85,1336.15,No,1616.2260381114904,Standard-Value
8020-BWHYL,15,75.3,1147.45,Yes,2441.360494880546,Standard-Value
7267-FRMJW,25,20.1,486.05,No,651.6779010238909,Standard-Value
2982-VPSGI,11,94.0,1078.9,Yes,3047.647895335609,High-Value
4188-FRABG,57,103.05,5925.75,No,3341.0650597269628,High-Value
8199-ZLLSA,67,118.35,7804.15,Yes,3837.118387372014,High-Value
4128-ETESU,47,99.7,4747.2,No,3232.452076222981,High-Value
0620-DLSLK,13,81.9,1028.9,No,2655.344283276451,Standard-Value
4625-EWPTF,8,30.45,226.45,Yes,987.2433873720137,Standard-Value
5980-NOPLP,44,96.1,4364.1,Yes,3115.733646188851,High-Value
3850-OKINF,71,66.2,4692.55,No,2146.322241183163,Standard-Value
6892-XPFPU,24,104.25,2433.9,Yes,3379.971203071673,High-Value
8010-EZLOU,15,80.2,1217.25,Yes,2600.227246871445,Standard-Value
1156-ZFYDO,1,19.75,19.75,No,640.3302758816837,Standard-Value
3295-YVUSR,2,72.6,154.3,No,2353.821672354949,Standard-Value
8016-NCFVO,55,116.5,6382.55,No,3777.1380830489197,High-Value
4119-ZYPZY,71,106.8,7623.2,No,3462.646757679181,High-Value
5549-ZGHFB,50,24.95,1261.45,No,808.92356370876,Standard-Value
7577-SWIFR,1,89.25,89.25,No,2893.6444112627987,Standard-Value
0303-WMMRN,5,19.25,86.05,No,624.119382821388,Standard-Value
6408-OTUBZ,66,104.55,6779.05,No,3389.69773890785,High-Value
5204-HMGYF,49,87.2,4345.0,No,2827.1797497155862,Standard-Value
1078-TDCRN,3,30.75,82.85,No,996.9699232081912,Standard-Value
3727-OVPRY,66,25.7,1714.55,No,833.2399032992037,Standard-Value
3797-FKOGQ,11,86.2,893.2,No,2794.7579635949946,Standard-Value
7622-NXQZR,28,30.1,810.85,No,975.8957622298067,Standard-Value
6196-HBOBZ,65,99.35,6347.55,No,3221.1044510807737,High-Value
3970-XGJDU,62,19.2,1123.65,No,622.4982935153583,Standard-Value
7017-VFULY,2,20.1,43.15,No,651.6779010238909,Standard-Value
5562-YJQGT,2,20.35,35.1,No,659.7833475540388,Standard-Value
8807-OPMBM,55,25.65,1388.0,No,831.6188139931741,Standard-Value
5439-WIKXB,41,94.55,3851.45,No,3065.479877701934,High-Value
9874-QLCLH,17,104.2,1743.5,Yes,3378.350113765643,High-Value
8294-UIMBA,30,94.4,2638.1,No,3060.616609783846,High-Value
8109-YUOHE,17,56.1,946.95,No,1818.862201365188,Standard-Value
5840-NVDCG,16,68.25,1114.85,No,2212.7869027303755,Standard-Value
8092-NLTGF,72,24.75,1777.6,No,802.4392064846417,Standard-Value
5928-QLDHB,9,76.25,684.85,No,2472.1611916951083,Standard-Value
9840-EFJQB,1,74.35,74.35,No,2410.559798065984,Standard-Value
0696-UKTOX,23,54.15,1312.45,No,1755.6397184300342,Standard-Value
4801-KFYKL,8,19.45,159.2,No,630.6037400455062,Standard-Value
3472-OAOOR,19,34.95,610.2,No,1133.141424914676,Standard-Value
6135-OZQVA,7,53.65,404.35,No,1739.4288253697384,Standard-Value
8062-YBDOE,1,69.65,69.65,Yes,2258.177403299204,Standard-Value
2252-JHJGE,61,104.0,6363.45,No,3371.8657565415247,High-Value
4188-PCPIG,57,70.35,4124.65,No,2280.8726535836176,Standard-Value
6000-APYLU,9,80.8,713.1,Yes,2619.6803185438,Standard-Value
7105-BENQF,15,64.85,950.75,No,2102.552829920364,Standard-Value
7721-DVEKZ,1,19.65,19.65,No,637.0880972696245,Standard-Value
3566-VVORZ,12,45.9,505.95,No,1488.1599829351537,Standard-Value
9507-HSMMZ,54,20.0,1149.65,No,648.4357224118316,Standard-Value
2480-SQIOB,4,44.8,169.65,No,1452.496018202503,Standard-Value
0947-IDHRQ,7,80.3,526.7,Yes,2603.469425483504,Standard-Value
7813-TKCVO,20,20.35,393.15,No,659.7833475540388,Standard-Value
0128-MKWSG,26,45.8,1147.0,No,1484.9178043230945,Standard-Value
3672-YITQD,36,84.1,3021.6,Yes,2726.672212741752,Standard-Value
4350-ZTLPI,53,108.95,5718.2,No,3532.353597838453,High-Value
9048-JVYVF,3,69.35,191.35,Yes,2248.450867463026,Standard-Value
0361-HJRDX,68,64.35,4539.6,No,2086.341936860068,Standard-Value
5727-MYATE,72,90.8,6397.6,No,2943.898179749716,High-Value
3823-KYNQY,12,24.95,280.4,No,808.92356370876,Standard-Value
8988-ECPJR,34,79.6,2718.3,Yes,2580.7741751990898,Standard-Value
7570-WELNY,68,84.7,5711.05,No,2746.125284414107,Standard-Value
3021-VLNRJ,50,70.8,3478.15,No,2295.462457337884,Standard-Value
3776-EKTKM,1,36.45,36.45,Yes,1181.7741040955634,Standard-Value
2080-CAZNM,41,104.4,4133.95,No,3384.8344709897615,High-Value
1028-FFNJK,30,101.5,2917.65,No,3290.8112912400456,High-Value
6907-FLBER,1,54.3,54.3,No,1760.502986348123,Standard-Value
3001-UNBTL,29,103.95,2964.8,No,3370.2446672354954,High-Value
5982-PSMKW,23,91.1,2198.3,No,2953.6247155858932,High-Value
3507-GASNP,60,19.95,1189.9,No,646.814633105802,Standard-Value
7096-ZNBZI,72,26.45,1914.5,No,857.5562428896474,Standard-Value
1902-XBTFB,22,89.4,2001.5,Yes,2898.507679180888,Standard-Value
1676-MQAOA,72,75.1,5336.35,No,2434.8761376564275,Standard-Value
0786-IVLAW,66,108.1,7238.6,No,3504.79507963595,High-Value
7566-DSRLQ,72,110.15,7998.8,No,3571.259741183163,High-Value
0643-OKLRP,47,80.35,3825.85,Yes,2605.0905147895337,Standard-Value
7245-JMTTQ,51,111.5,5703.25,No,3615.0291524459617,High-Value
6050-IJRHS,70,106.5,7397.0,No,3452.9202218430037,High-Value
6202-JVYEU,9,19.9,164.6,No,645.1935437997724,Standard-Value
8591-TKMZH,59,111.1,6555.2,No,3602.060437997725,High-Value
0734-OXWBT,3,70.7,225.65,No,2292.220278725825,Standard-Value
4282-ACRXS,38,24.85,955.75,No,805.6813850967009,Standard-Value
0365-TRTPY,37,91.2,3382.3,No,2956.8668941979527,High-Value
7349-ALMUX,37,65.6,2313.8,No,2126.8691695108078,Standard-Value
9381-NDKME,24,40.65,933.3,Yes,1317.9456058020478,Standard-Value
6502-KUGLL,14,59.45,780.85,No,1927.4751848691697,Standard-Value
1841-YSJGV,72,109.95,7852.4,No,3564.7753839590446,High-Value
2794-XIMMO,53,60.45,3184.25,Yes,1959.8969709897613,Standard-Value
8382-SHQEH,8,84.9,764.95,Yes,2752.6096416382256,Standard-Value
3511-BFTJW,72,38.5,2763.0,No,1248.238765642776,Standard-Value
7668-XCFYV,17,92.55,1614.7,No,3000.636305460751,High-Value
2983-ZANRP,2,73.55,145.4,Yes,2384.622369169511,Standard-Value
7845-URHJN,8,20.15,156.25,Yes,653.2989903299203,Standard-Value
3034-ZBEQN,48,34.7,1604.5,Yes,1125.035978384528,Standard-Value
5018-HEKFO,10,24.5,270.15,No,794.3337599544938,Standard-Value
3976-NLDEZ,1,20.6,20.6,No,667.8887940841867,Standard-Value
2282-YGNOR,29,58.0,1734.5,No,1880.463594994312,Standard-Value
5336-UFNZP,65,107.45,7047.5,No,3483.7209186575656,High-Value
6854-EXGSF,8,65.5,573.15,No,2123.6269908987488,Standard-Value
1241-EZFMJ,61,25.45,1538.6,No,825.1344567690558,Standard-Value
9233-PSYHO,45,100.15,4459.8,No,3247.0418799772474,High-Value
5376-PCKNB,72,104.45,7459.0,No,3386.455560295791,High-Value
8044-BGWPI,12,21.15,306.05,No,685.720776450512,Standard-Value
4060-LDNLU,7,96.2,639.7,No,3118.9758248009102,High-Value
3589-PPVKW,9,44.4,348.15,No,1439.5273037542663,Standard-Value
8327-LZKAS,43,107.55,4533.9,Yes,3486.9630972696245,High-Value
5887-IKKYO,58,94.35,5563.65,No,3058.9955204778157,High-Value
1075-BGWOH,16,98.75,1587.55,Yes,3201.651379408419,High-Value
1755-RMCXH,2,20.3,40.25,No,658.1622582480092,Standard-Value
0302-JOIVN,8,101.15,842.9,Yes,3279.463666097839,High-Value
3858-XHYJO,40,105.75,4228.55,No,3428.60388225256,High-Value
4299-SIMNS,9,81.15,784.45,No,2631.0279436860073,Standard-Value
7025-IWFHT,41,89.55,3729.75,No,2903.370947098976,Standard-Value
6261-LHRTG,26,54.75,1406.9,No,1775.0927901023892,Standard-Value
7841-FCRQD,33,53.75,1857.3,No,1742.6710039817976,Standard-Value
2056-EVGZL,68,105.75,7322.5,No,3428.60388225256,High-Value
8777-MBMTS,65,105.85,6725.5,No,3431.846060864619,High-Value
7753-USQYQ,55,64.2,3627.3,No,2081.47866894198,Standard-Value
5366-IJEQJ,20,88.7,1761.45,Yes,2875.8124288964736,Standard-Value
7661-CPURM,19,87.7,1725.95,No,2843.390642775882,Standard-Value
6233-HXJMX,45,89.3,4192.15,No,2895.2655005688284,Standard-Value
5902-WBLSE,70,20.15,1411.2,No,653.2989903299203,Standard-Value
1981-INRFU,2,79.75,164.5,Yes,2585.637443117179,Standard-Value
4971-PUYQO,27,94.55,2724.6,Yes,3065.479877701934,High-Value
3239-TPHPZ,12,20.05,264.55,No,650.0568117178613,Standard-Value
5115-GZDEL,72,67.2,4671.7,No,2178.7440273037546,Standard-Value
3338-CVVEH,12,94.55,1173.55,No,3065.479877701934,High-Value
8485-GJCDN,5,69.05,318.5,Yes,2238.7243316268487,Standard-Value
2615-YVMYX,71,107.5,7713.55,No,3485.3420079635953,High-Value
2851-STERV,35,73.0,2471.25,No,2366.790386803186,Standard-Value
4393-GEADV,70,114.75,7842.3,No,3720.399957337884,High-Value
8486-AYEQH,31,76.05,2227.8,No,2465.67683447099,Standard-Value
1527-SXDPN,52,96.25,4990.25,Yes,3120.59691410694,High-Value
6029-WTIPC,37,101.1,3744.05,Yes,3277.842576791809,High-Value
8634-CILSZ,69,104.7,7220.35,Yes,3394.561006825939,High-Value
5419-JKZNQ,30,77.9,2351.45,No,2525.6571387940844,Standard-Value
2495-KZNFB,33,90.65,2989.6,No,2939.034911831627,High-Value
1409-PHXTF,54,110.45,6077.75,No,3580.9862770193404,High-Value
4560-WQAQW,59,68.7,4070.95,No,2227.376706484642,Standard-Value
9591-YVTEB,55,44.85,2479.05,No,1454.1171075085326,Standard-Value
9309-BZGNT,69,29.8,2134.3,No,966.1692263936292,Standard-Value
4274-DRSQT,66,88.9,6000.1,No,2882.296786120592,Standard-Value
2027-DNKIV,37,58.75,2203.1,No,1904.7799345847554,Standard-Value
8075-GXIUB,9,19.85,183.15,No,643.572454493743,Standard-Value
2885-HIJDH,69,86.9,6194.1,No,2817.453213879409,Standard-Value
5424-RLQLC,10,59.65,638.95,No,1933.9595420932878,Standard-Value
6682-QJDGB,40,55.25,2139.2,Yes,1791.303683162685,Standard-Value
6507-DTJZV,13,66.4,831.75,No,2152.8065984072814,Standard-Value
8780-IXSTS,6,90.1,521.3,Yes,2921.2029294653016,High-Value
7673-BQGKU,69,20.15,1337.5,No,653.2989903299203,Standard-Value
6723-WSNTY,66,108.1,7181.95,No,3504.79507963595,High-Value
9530-EHPOH,11,53.75,608.0,Yes,1742.6710039817976,Standard-Value
2725-IWWBA,46,56.9,2560.1,No,1844.7996302616612,Standard-Value
0345-HKJVM,6,89.3,577.6,Yes,2895.2655005688284,Standard-Value
1061-PNTHC,56,109.6,5953.0,No,3553.4277588168375,High-Value
0394-YONDK,70,25.15,1790.15,No,815.4079209328783,Standard-Value
6574-MCOEH,33,79.15,2531.4,No,2566.184371444824,Standard-Value
7399-QHBJS,72,66.75,4760.3,No,2164.154223549488,Standard-Value
3049-SOLAY,3,95.2,292.85,Yes,3086.554038680319,High-Value
0997-YTLNY,19,48.8,953.65,No,1582.183162684869,Standard-Value
3317-HRTNN,5,45.7,198.0,Yes,1481.6756257110355,Standard-Value
9479-HYNYL,71,80.7,5705.05,No,2616.438139931741,Standard-Value
3235-ETOOB,8,74.5,609.9,Yes,2415.423065984073,Standard-Value
9708-KFDBY,1,20.55,20.55,No,666.267704778157,Standard-Value
8058-INTPH,1,79.65,79.65,Yes,2582.39526450512,Standard-Value
3642-GKTCT,61,115.1,6993.65,No,3731.7475824800913,High-Value
0774-RMNUW,71,59.7,4122.65,No,1935.5806313993176,Standard-Value
1334-PDUKM,68,86.45,5762.95,No,2802.8634101251423,Standard-Value
0756-MPZRL,46,33.7,1537.85,No,1092.6141922639365,Standard-Value
2242-MFOTG,33,80.1,2603.3,No,2596.9850682593856,Standard-Value
2927-CVULT,53,104.05,5566.4,No,3373.4868458475544,High-Value
2144-BFDSO,50,108.75,5431.9,No,3525.8692406143346,High-Value
8745-PVESG,57,41.1,2258.25,No,1332.535409556314,Standard-Value
7647-GYYKX,54,20.35,1092.35,No,659.7833475540388,Standard-Value
5647-FXOTP,60,105.9,6401.25,No,3433.467150170649,High-Value
5569-OUICF,28,101.3,2812.2,Yes,3284.3269340159272,High-Value
8821-XNHVZ,1,80.05,80.05,Yes,2595.3639789533563,Standard-Value
2082-OJVTK,29,89.2,2698.35,Yes,2892.0233219567695,Standard-Value
9700-ISPUP,10,65.5,616.9,No,2123.6269908987488,Standard-Value
9839-ETQOE,43,40.45,1912.85,No,1311.4612485779296,Standard-Value
6078-VESFR,13,70.45,849.1,No,2284.114832195677,Standard-Value
9027-TMATR,43,78.8,3460.3,No,2554.8367463026166,Standard-Value
5940-NFXKV,19,83.65,1465.75,Yes,2712.0824089874864,Standard-Value
1941-HOSAM,1,90.1,90.1,No,2921.2029294653016,High-Value
9110-HSGTV,69,82.45,5555.3,No,2673.1762656427763,Standard-Value
0704-VCUMB,61,20.25,1278.8,No,656.5411689419795,Standard-Value
6171-ZTVYB,43,66.25,2907.35,No,2147.9433304891922,Standard-Value
8053-WWDRO,6,19.5,146.3,Yes,632.2248293515358,Standard-Value
9564-KCLHR,1,51.25,51.25,Yes,1661.6165386803186,Standard-Value
1935-IMVBB,56,89.7,4952.95,No,2908.2342150170653,Standard-Value
2535-PBCGC,70,64.55,4504.9,No,2092.8262940841864,Standard-Value
2082-CEFLT,1,45.6,45.6,Yes,1478.4334470989763,Standard-Value
1470-PSXNM,49,93.65,4520.15,No,3036.300270193402,High-Value
1213-NGCUN,6,49.65,267.35,Yes,1609.741680887372,Standard-Value
2498-XLDZR,32,73.6,2316.85,No,2386.2434584755406,Standard-Value
9866-OCCKE,72,109.75,8075.35,No,3558.291026734926,High-Value
5338-YHWYT,37,61.45,2302.35,No,1992.3187571103529,Standard-Value
7718-UPSKJ,69,106.4,7251.9,No,3449.6780432309447,High-Value
8731-WBBMB,26,81.9,2078.55,No,2655.344283276451,Standard-Value
1448-CYWKC,58,105.2,6225.4,No,3410.7718998862347,High-Value
7901-IIDQV,24,54.6,1242.25,No,1770.2295221843005,Standard-Value
2690-DVRVK,5,20.55,99.45,No,666.267704778157,Standard-Value
5688-KZTSN,15,20.0,288.05,Yes,648.4357224118316,Standard-Value
